     5
  3    .100    .476   -.252    .140
  4  -8.321 -40.653  21.991    .106
  5   8.189  40.054 -21.569   -.106
     4
  1  -1.927  -2.219  -4.812    .140
  2    .974   1.122   2.445    .140
  3   -.147   -.170   -.368    .140
  4    .143    .165    .358    .140
     7
  1  -2.234   -.197    .434    .140
  2    .774    .053   -.156    .140
  3    .599    .047   -.118    .140
  4    .069    .102    .434    .140
  5    .368    .028   -.068    .140
  6 -45.522  -4.073   9.244   -.106
  7  43.970   3.936  -8.727    .106
     4
  1   2.968  -3.827  -3.956    .140
  2  -2.835   3.639   3.548    .140
  3  21.729 -28.160 -28.516    .106
  4 -21.223  27.565  27.562   -.106
     4
  1  -1.978  -3.969   -.176    .140
  2   1.868   3.677    .085    .140
  3   -.111   -.113  -1.067    .140
  4   -.171   -.336   -.008    .140
     2
  1   -.370    .153   -.024    .140
  2    .357   -.147    .008    .140
     7
  1   3.498  -2.180   3.948    .140
  2  -2.206   1.331  -2.590    .140
  3    .239   -.006    .950    .140
  4    .066   -.193   -.612    .140
  5   -.214   -.043   -.688    .140
  6 -27.542  17.375 -32.118   -.106
  7  26.765 -16.888  31.240    .106
     7
  1    .306  -3.829   3.093    .140
  2   -.143   2.023  -1.659    .140
  3   -.021    .279   -.223    .140
  4  -2.908  34.985 -29.128    .106
  5   2.776 -33.441  27.758   -.106
  6    .698  -5.535   4.611    .106
  7    .801  -2.763   2.115    .106
     7
  1    .412    .515    .833    .140
  2    .418   -.528   1.220    .140
  3   -.186   -.985   -.858    .140
  4   -.327    .325   -.845    .000
  5    .114    .353  -1.497    .140
  6   -.189    .285   -.572    .000
  7    .156   -.167    .429    .140
     6
  1 -17.845 -27.845  22.260    .140
  2   1.778   2.675  -2.152    .140
  3   -.287    .703   2.319    .140
  4    .182    .275   -.216    .140
  5  20.500  31.464 -25.121   -.106
  6  -8.060 -12.018   9.852    .106
     6
  1   -.316   -.943   4.976    .140
  2    .240    .712  -3.768    .140
  3    .024    .104   -.551    .000
  4    .207   -.011   -.657    .140
  5   -.021   -.100    .517    .140
  6    .125    .058    .489    .140
     6
  1   4.196  -5.310   2.338    .140
  2   2.105   2.292  -2.288    .140
  3  -1.738   2.220   -.958    .140
  4   -.217    .275   -.121    .140
  5 -26.270  34.094 -14.571    .106
  6  24.167 -31.389  13.481   -.106
     5
  1  -1.397   1.317  -2.803    .140
  2   1.238  -1.167   2.579    .140
  3   -.119   -.385   -.626    .140
  4    .196   -.189    .411    .140
  5   -.197    .190   -.410    .140
     5
  1   2.197   2.794   2.327    .140
  2  -1.481  -1.858  -1.567    .140
  3   -.202   -.255   -.213    .140
  4  23.704  30.241  24.981   -.106
  5 -23.273 -29.674 -24.887    .106
     7
  1  -3.847  -3.197  -2.194    .140
  2    .832   -.507   1.461    .140
  3   2.853   2.512   1.613    .140
  4   -.051   -.155    .578    .140
  5   -.258   -.221   -.145    .140
  6  32.340  26.783  18.656    .106
  7 -31.209 -25.870 -17.909   -.106
     5
  1  -3.539   2.983  -3.996    .140
  2   2.880  -2.455   3.221    .140
  3    .090    .061    .543    .140
  4  26.860 -22.141  30.095    .106
  5 -26.635  21.950 -29.942   -.106
     3
  1    .253    .266  -1.677    .140
  2   -.090   -.094    .597    .140
  3    .064    .068   -.424    .140
     5
  1  -1.526   2.899  -2.645    .140
  2   1.895  -2.614   2.571    .140
  3   -.201    .279   -.274    .140
  4  21.393 -30.105  28.894   -.106
  5 -21.025  29.321 -27.777    .106
     4
  1  -2.553  -1.711  -2.483    .140
  2   2.106   1.411   2.157    .140
  3 -32.544 -21.790 -32.614   -.106
  4  29.069  19.451  28.831    .106
    11
  1  -2.035  -2.807    .487    .140
  2   1.363   1.865   -.311    .140
  3    .189    .452  -1.562    .140
  4    .200  -1.272    .010    .140
  5   -.041    .162   -.797    .000
  6    .264   -.244  -1.023    .140
  7   -.034    .531    .487    .000
  8   -.118    .176    .702    .140
  9    .266    .366   -.063    .140
 10  26.616  36.069  -5.807    .106
 11 -25.854 -36.008   6.065   -.106
     7
  1  13.579   6.791  -4.188    .140
  2  -2.435  -1.212    .725    .140
  3    .162   -.327   1.567    .140
  4   -.348   -.164    .102    .140
  5    .338    .158   -.097    .140
  6 -39.171 -18.961  11.713   -.106
  7  30.729  14.893  -9.118    .106
     6
  1   1.352  -1.437   -.605    .140
  2  -1.041   1.133    .462    .140
  3    .270   -.270   -.116    .140
  4   -.264    .264    .113    .140
  5  31.513 -32.308 -13.433    .106
  6 -30.337  31.117  13.247   -.106
     5
  1  -2.584   3.832   3.931    .140
  2   1.554  -2.364  -2.333    .140
  3    .251   -.365   -.354    .140
  4  20.096 -29.303 -29.558   -.106
  5 -19.820  28.908  29.367    .106
     5
  1  -2.021   -.502   2.658    .140
  2   1.485    .360  -1.940    .140
  3    .248    .413    .731    .140
  4  33.800   8.192 -44.289   -.106
  5 -23.224  -5.629  30.351    .106
     6
  1   -.485  -5.324   1.808    .140
  2    .428   4.115  -1.232    .140
  3   -.159    .102    .789    .140
  4   -.156   -.107    .664    .140
  5  -4.319 -44.656  14.027   -.106
  6   4.248  43.933 -13.750    .106
     5
  1   4.434  -3.778   2.258    .140
  2  -2.965   2.571  -1.610    .140
  3   -.249    .213   -.140    .140
  4 -32.771  27.705 -17.509   -.106
  5  31.900 -26.978  16.526    .106
     5
  1   2.240  -2.616   1.190    .140
  2  -1.342   1.547   -.688    .140
  3   -.224    .263   -.119    .140
  4 -29.237  33.918 -14.944    .106
  5  28.758 -33.362  14.566   -.106
     1
  1   -.003    .086   -.365    .140
     7
  1   4.151  -3.837  -2.079    .000
  2   -.484   -.588  -1.475    .140
  3   1.154   4.031  -1.183    .140
  4    .159    .329    .942    .140
  5   -.142   -.344    .129    .140
  6    .096    .340   -.093    .140
  7  10.971  40.109 -11.804    .106
     6
  1  -2.137    .426    .525    .140
  2   1.650   -.320   -.352    .140
  3   -.838   -.470   -.970    .140
  4    .474   -.095   -.108    .140
  5  43.815  -8.667 -10.063   -.106
  6 -43.690   8.642  10.118    .106
     6
  1   1.852  -1.352  -2.904    .140
  2  -1.387   1.010   2.170    .140
  3    .923   -.165    .934    .140
  4   -.153    .467   -.904    .140
  5 -20.777  15.129  32.745   -.106
  6  19.609 -14.260 -30.800    .106
     5
  1  -1.100  -3.302  -3.267    .140
  2   1.109   3.430   3.445    .140
  3   -.098   -.303   -.303    .140
  4  10.282  31.694  31.255    .106
  5 -10.017 -30.879 -30.505   -.106
     6
  1  -2.334   1.449   9.811    .140
  2   1.245   -.806  -5.018    .140
  3   -.059   -.120    .602    .140
  4    .130   -.081   -.504    .140
  5   -.146    .099    .404    .140
  6   -.093    .059    .378    .140
     3
  1    .661    .444   6.373    .140
  2   -.527   -.354  -5.098    .140
  3    .728   -.124   -.496    .140
     4
  1   3.176   1.156  -4.632    .000
  2    .508    .671  -2.264    .140
  3    .105    .128   -.441    .140
  4   -.118   -.121    .414    .140
     4
  1  -8.882  12.802  -8.511    .140
  2   1.364  -1.886   1.204    .140
  3  22.532 -32.216  21.667   -.106
  4 -17.187  24.548 -16.212    .106
     6
  1  -2.076   1.760   2.047    .140
  2   2.243  -1.577  -2.112    .140
  3   -.045    .142    .523    .140
  4    .232   -.198   -.229    .140
  5 -29.848  24.624  29.313   -.106
  6  29.202 -24.096 -28.622    .106
     5
  1  -1.967  -3.850   3.085    .140
  2   1.141   2.266  -1.797    .140
  3   -.316    .007   1.338    .140
  4  18.109  35.714 -28.395    .106
  5 -16.602 -32.731  26.219   -.106
     5
  1   1.611   2.656  -2.545    .140
  2  -1.737  -2.922   2.911    .140
  3    .152    .250   -.234    .140
  4 -18.877 -32.136  30.723   -.106
  5  18.072  30.816 -29.001    .106
     7
  1   8.275  -1.287    .519    .000
  2  -2.646    .212   -.397    .140
  3   -.802    .650   -.792    .140
  4   1.175   -.101    .234    .140
  5   -.634    .054   -.091    .140
  6 -44.231   3.823  -6.788    .106
  7  37.399  -2.611   6.949   -.106
     9
  1  -2.670   -.446   3.525    .140
  2   2.417    .480  -3.235    .140
  3   -.239   -.487   1.828    .140
  4   -.428   -.320    .522    .140
  5    .220   -.009   -.659    .140
  6    .149    .023   -.205    .140
  7   -.080   -.013    .109    .140
  8  30.932   5.572 -41.207   -.106
  9 -29.444  -5.304  38.853    .106
     5
  1   3.873   -.491  -2.265    .140
  2  -4.056    .473   2.478    .140
  3    .340   -.039   -.207    .140
  4 -40.887   4.830  24.652   -.106
  5  38.352  -4.530 -23.523    .106
     5
  1  -2.009   -.693   2.032    .140
  2   1.717    .572  -1.729    .140
  3    .271    .099   -.275    .140
  4  32.177  11.259 -32.407   -.106
  5 -31.212 -10.926  31.012    .106
     6
  1    .487   4.159   3.780    .140
  2   -.218  -1.942  -1.762    .140
  3    .791   -.674   -.666    .140
  4   -.030   -.263   -.238    .140
  5  -4.238 -33.275 -30.526    .106
  6   4.214  33.166  30.172   -.106
     4
  1  -4.432   -.189    .084    .140
  2   2.967    .163   -.134    .140
  3   -.519   -.480    .546    .140
  4    .468    .020   -.028    .140
     6
  1   1.800  -2.930   1.932    .140
  2    .671    .071    .742    .140
  3  -1.115   1.977  -1.344    .140
  4   -.188    .308   -.219    .140
  5 -20.805  34.881 -23.879    .106
  6  20.332 -31.649  23.563   -.106
     5
  1    .468  -2.965   -.127    .140
  2   -.509   3.190    .193    .140
  3    .060   -.376   -.008    .140
  4  -8.066  50.169   2.156   -.106
  5   6.776 -42.138  -1.772    .106
     5
  1   2.942   1.362   2.927    .140
  2  -2.742  -1.235  -2.761    .140
  3   -.253   -.116   -.251    .140
  4  30.597  14.446  31.250   -.106
  5 -30.541 -14.126 -30.681    .106
     7
  1  -4.439   2.467   4.041    .140
  2   2.235  -1.262  -2.043    .140
  3   -.260    .395   1.643    .140
  4   -.221   -.004   -.839    .140
  5    .445   -.258   -.386    .140
  6  31.741 -17.950 -27.859    .106
  7 -30.853  17.449  27.732   -.106
     5
  1  -6.102  -1.472  -5.769    .140
  2   2.540    .617   2.365    .140
  3    .943    .188   -.113    .140
  4  34.141   8.405  32.201   -.106
  5 -29.962  -7.374 -28.466    .106
     4
  1   -.385  -1.343  -4.743    .140
  2    .305   1.126   3.984    .140
  3    .022    .136    .459    .140
  4   -.025   -.137   -.455    .140
     6
  1   3.686  -5.451  -1.082    .140
  2   -.973   1.336    .299    .140
  3   -.083    .057   -.506    .140
  4    .221   -.304   -.066    .140
  5 -25.794  35.923   7.960    .106
  6  23.941 -33.342  -7.110   -.106
     7
  1  -5.376   2.470    .356    .140
  2   2.711  -1.289   -.098    .140
  3    .104   -.225   1.743    .140
  4    .187    .089   -.835    .140
  5   -.049   -.194    .491    .140
  6  43.658 -20.819  -1.906    .106
  7 -40.892  19.497   1.728   -.106
     5
  1   3.582   -.874  -3.513    .140
  2  -1.927    .461   1.895    .140
  3    .231   -.056   -.242    .140
  4  31.941  -7.969 -32.625    .106
  5 -31.160   7.764  31.735   -.106
     4
  1  -1.682   2.826 -18.702    .140
  2    .537   -.786   5.267    .140
  3    .011   -.019    .116    .140
  4   -.009    .019   -.111    .140
     4
  1  -2.341   4.581  -2.977    .140
  2   1.961  -3.490   2.620    .140
  3  18.840 -33.641  24.531    .106
  4 -18.075  34.367 -22.187   -.106
     4
  1   1.503    .446  -4.892    .140
  2    .928    .279  -2.942    .000
  3   -.814   -.242   2.630    .140
  4   -.114   -.029    .355    .140
     5
  1   3.484  -3.761    .309    .140
  2  -1.603   1.701   -.095    .140
  3   -.262    .282   -.023    .140
  4 -31.526  33.556  -1.811    .106
  5  30.919 -32.889   4.656   -.106
     5
  1   1.831   1.877  -1.472    .000
  2   -.261   -.118    .600    .140
  3   -.217   -.099    .504    .000
  4   -.347   -.168    .826    .140
  5    .155    .067   -.395    .140
     4
  1   7.708  -4.651 -11.476    .140
  2    .312   -.559  -4.657    .140
  3   -.448    .362   2.670    .140
  4   -.063    .058    .391    .140
     6
  1   1.179   3.209   2.078    .140
  2   -.780  -2.064  -1.321    .140
  3    .248   -.193   1.198    .140
  4   -.104   -.281   -.184    .140
  5  13.665  35.370  23.346   -.106
  6  -3.133  -9.023  -5.750   -.106
    11
  1  -1.793   2.270   1.246    .140
  2   1.461  -1.833  -1.019    .140
  3   -.246    .062   1.731    .140
  4    .261    .049   1.467    .140
  5   -.572   -.605    .227    .140
  6    .112    .169    .930    .140
  7    .292   -.371   -.204    .140
  8    .118    .022    .422    .140
  9    .225   -.141   -.022    .140
 10 -27.038  34.373  19.230    .106
 11  26.500 -33.814 -18.933   -.106
     6
  1  -2.350  -2.177  -2.568    .140
  2   2.287   2.119   2.495    .140
  3   -.154  -1.288    .419    .140
  4   -.227   -.208   -.247    .140
  5  26.824  24.404  28.955    .106
  6 -26.291 -23.915 -28.297   -.106
     6
  1  -2.994   6.683 -12.920    .000
  2   -.325  -2.919   4.147    .140
  3    .577   1.965  -2.384    .140
  4   -.739   -.102   -.306    .140
  5   -.033   -.377    .540    .140
  6   5.276  17.338 -21.512   -.106
     7
  1   3.362   2.724   1.097    .140
  2  -1.602  -1.278   -.632    .140
  3   -.297  -1.126   -.420    .140
  4    .143   -.453    .204    .000
  5   -.285   -.224   -.110    .140
  6  34.020  27.777  12.535    .106
  7 -33.719 -26.891 -12.701   -.106
     5
  1  22.755   1.826  11.723    .140
  2  -5.380   -.436  -2.825    .140
  3    .272   -.138    .945    .140
  4 -36.705  -3.154 -19.137   -.106
  5  28.890   2.618  15.249    .106
     6
  1   -.939    .191  -1.255    .140
  2  -3.351   1.222    .653    .140
  3    .633   -.241   -.129    .140
  4    .382   -.141   -.089    .140
  5 -40.643  15.530   8.247   -.106
  6  10.585  -5.164  -2.206   -.106
     4
  1   1.269  -1.379  -3.132    .140
  2  -1.317   1.447   2.847    .140
  3   -.464    .518   1.160    .000
  4    .140   -.168   -.360    .140
     6
  1    .089   1.218   1.738    .140
  2  -3.539   -.709   1.854    .140
  3   2.509    .527  -1.229    .140
  4    .335    .069   -.161    .140
  5 -41.208  -8.982  20.571    .106
  6  40.383   8.805 -20.205   -.106
     5
  1   5.712  -1.116    .129    .140
  2  -2.781    .553    .000    .140
  3    .443    .206  -1.874    .140
  4    .438    .161  -1.147    .140
  5   -.377    .075   -.008    .140
     3
  1    .661  -1.592    .741    .140
  2   -.182    .456   -.204    .000
  3  32.780 -80.821  36.967    .106
     5
  1   -.427   -.288   4.757    .140
  2    .343    .231  -3.825    .140
  3   -.292   -.135    .393    .140
  4    .096    .199    .651    .140
  5   -.188   -.007    .510    .140
     8
  1    .949   -.689   1.338    .140
  2  -1.071   3.193   -.697    .140
  3    .493  -1.476    .318    .140
  4    .305   -.937    .182    .140
  5   -.171   -.074   -.890    .140
  6   -.145   -.027    .457    .140
  7  13.887 -42.684   9.192   -.106
  8 -13.849  42.588  -9.490    .106
     4
  1  -2.290  -1.469   3.156    .140
  2   1.513   1.016  -2.122    .140
  3  27.041  18.850 -38.897   -.106
  4 -24.576 -17.129  34.829    .106
     6
  1   2.331  -2.516   2.743    .140
  2  -1.402   1.523  -1.681    .140
  3    .083    .170    .818    .140
  4   -.190    .205   -.224    .140
  5  24.583 -26.261  29.077    .106
  6 -15.607  16.699 -18.322   -.106
     5
  1   1.235   1.300   5.449    .000
  2   1.155    .860   4.344    .140
  3   -.801   -.733  -3.340    .140
  4   -.514    .844    .696    .140
  5   -.097   -.086   -.390    .140
     5
  1    .382   1.560  -2.479    .140
  2   -.305  -1.306   2.047    .140
  3   -.328   -.304  -1.270    .140
  4   -.064   -.268    .423    .140
  5    .049    .203   -.324    .140
     5
  1   1.504   2.461  -1.753    .140
  2  -1.426  -2.334   1.663    .140
  3    .184    .298   -.214    .140
  4  21.012  33.336 -23.653   -.106
  5 -20.852 -33.076  24.108    .106
     4
  1   2.228   3.567  -3.103    .140
  2  -2.009  -3.289   2.893    .140
  3 -19.488 -31.162  27.705   -.106
  4  18.805  30.101 -26.581    .106
     4
  1  -4.856  -2.984   2.209    .140
  2   2.580   1.585  -1.188    .140
  3  37.016  22.102 -16.920    .106
  4 -35.888 -21.426  16.525   -.106
     8
  1 -37.221  11.961  22.443    .140
  2   1.885   -.631  -1.207    .140
  3   -.357    .133   1.174    .140
  4    .691   -.397   -.319    .140
  5   -.204   -.076   -.586    .140
  6    .376   -.123   -.222    .140
  7  36.094 -12.836 -24.414   -.106
  8 -14.282   4.419   8.649    .106
     6
  1  -6.477   -.774   4.122    .140
  2   -.394    .327   -.625    .140
  3   2.091    .236  -1.376    .140
  4    .325    .039   -.215    .140
  5 -37.517  -4.665  24.255    .106
  6  37.150   4.775 -24.690   -.106
     5
  1   2.919   1.080    .437    .140
  2  -1.768   -.601   -.277    .140
  3   -.341   -.127   -.050    .140
  4  42.558  15.137   6.821   -.106
  5 -41.404 -14.725  -6.378    .106
     6
  1   -.547   3.426   3.137    .140
  2    .525  -3.225  -2.967    .140
  3    .193   -.390  -1.614    .140
  4   -.062    .152    .573    .140
  5   5.487 -33.936 -30.969    .106
  6  -5.381  33.326  30.657   -.106
     6
  1   1.638  -2.216  -3.046    .140
  2  -1.302   1.792   2.530    .140
  3   1.432  -1.942  -2.314    .000
  4   -.071    .068   -.546    .140
  5 -16.101  22.393  31.112    .106
  6  12.906 -18.011 -25.416   -.106
     7
  1    .938  -1.543   2.312    .140
  2   -.845   1.368  -1.988    .140
  3    .449   -.471  -2.297    .140
  4    .190  -1.717    .084    .140
  5   -.075   -.071    .629    .140
  6  13.390 -22.017  31.632    .106
  7 -14.770  17.465 -31.424   -.106
     6
  1    .358   -.071   -.773    .140
  2   -.605    .140   1.365    .140
  3    .470   -.074  -1.028    .140
  4   -.188   -.060    .780    .140
  5   -.258    .047    .572    .140
  6    .195   -.035   -.422    .140
     7
  1    .687  -1.053  -2.147    .140
  2   -.503    .752   1.540    .140
  3   -.296    .005   1.046    .140
  4   -.128    .187    .404    .140
  5   -.292    .012   -.246    .140
  6   -.113    .172    .362    .140
  7    .102   -.156   -.338    .140
     3
  1  -1.223  -6.185   2.444    .140
  2    .524   2.632  -1.081    .140
  3    .064    .331   -.144    .140
     4
  1  -1.028   2.625   2.330    .140
  2    .955  -2.442  -2.293    .140
  3    .107   -.259   -.238    .140
  4 -13.322  33.726  30.426    .106
     6
  1  -4.076  -5.436  12.932    .000
  2   -.431   -.660   1.523    .140
  3    .172    .236   -.588    .140
  4   -.425   -.580   1.507    .140
  5    .288    .329   -.904    .140
  6    .135    .184   -.469    .140
     4
  1  -1.282   1.607   3.091    .140
  2   1.010  -1.123  -2.215    .140
  3    .215   -.146   1.304    .140
  4   -.212    .257    .523    .140
     5
  1   4.549   -.142   4.048    .140
  2  -2.234    .066  -1.928    .140
  3   -.301    .011   -.257    .140
  4  34.907  -1.072  30.316    .106
  5 -34.329   1.051 -29.755   -.106
     5
  1   1.925  -5.069  -7.087    .140
  2   2.021  -7.703  -3.898    .000
  3   -.759   2.327   2.473    .140
  4    .087   -.230   -.336    .140
  5 -13.546  40.905  45.236    .106
     7
  1   -.547    .428   1.345    .140
  2    .475   -.348  -1.095    .140
  3   -.377    .261    .903    .140
  4    .302   -.222   -.731    .140
  5    .051   -.111   -.785    .140
  6    .179   -.131   -.429    .140
  7   -.150    .107    .365    .140
     6
  1    .692    .345   1.437    .140
  2   -.580   -.290  -1.187    .140
  3    .309    .161    .651    .000
  4   -.316   -.152   -.647    .140
  5    .216    .105    .467    .140
  6   -.207   -.103   -.434    .140
     4
  1   3.108   1.912   -.186    .140
  2  -2.755  -1.692    .067    .140
  3 -41.142 -24.780   2.308   -.106
  4  37.441  22.525  -1.013    .106
     7
  1   1.379  -1.161  -2.032    .140
  2  -2.038   1.764   2.728    .140
  3   -.128  -1.110   1.144    .140
  4    .324   -.324   -.485    .000
  5   -.059   -.241  -1.339    .140
  6 -24.055  20.463  34.672   -.106
  7  20.305 -17.210 -29.689    .106
     7
  1   1.854  -2.165    .401    .140
  2   -.230   1.598    .562    .000
  3   -.681    .786   -.164    .140
  4    .218   -.042   -.634    .140
  5   -.230    .267   -.065    .140
  6  28.692 -34.271   6.481   -.106
  7 -28.795  32.931  -7.338    .106
     5
  1  30.434  -3.026  28.912    .000
  2   -.383    .657   -.969    .140
  3  -1.731    .195  -1.593    .140
  4   -.363    .039   -.330    .140
  5 -33.936   3.391 -31.180   -.106
     6
  1   2.711   1.652    .785    .140
  2  -1.537   -.936   -.443    .140
  3   -.302   -.185   -.078    .140
  4    .023    .032   -.125    .140
  5 -38.274 -23.277 -10.408    .106
  6  37.945  23.061  10.795   -.106
     6
  1  -1.518    .838  -1.935    .140
  2   -.378   -.998  -2.026    .140
  3   1.410   -.780   1.740    .140
  4    .292    .304  -1.595    .140
  5  28.261 -15.983  36.617    .106
  6 -22.664  12.828 -29.277   -.106
     6
  1  -3.256    .779   2.200    .140
  2   -.647    .472  -1.133    .140
  3   2.388   -.582  -1.568    .140
  4    .297   -.070   -.200    .140
  5  38.399  -9.069 -25.452    .106
  6 -37.425   8.845  25.195   -.106
     7
  1  -3.476  -5.701  -2.172    .140
  2   1.838   3.066   1.108    .140
  3   -.530    .460  -1.068    .140
  4   -.194   -.316   -.127    .140
  5    .211    .109   -.054    .140
  6  21.831  37.165  13.849   -.106
  7 -20.334 -35.374 -14.030    .106
     4
  1   -.465  -4.076   4.587    .140
  2    .166   1.494  -1.703    .140
  3   3.895  33.361 -38.348   -.106
  4  -3.148 -26.999  30.918    .106
     6
  1   2.679   2.474  -2.415    .140
  2  -2.607  -2.402   2.477    .140
  3   -.233    .339  -1.876    .140
  4   -.075    .110    .661    .140
  5 -27.937 -25.408  25.088    .106
  6  27.354  24.948 -24.827   -.106
     7
  1  -4.546  40.462   6.616    .000
  2   -.561    .201    .760    .140
  3   -.408   4.035   -.209    .140
  4    .302   -.227  -2.364    .140
  5    .159  -1.414   -.217    .140
  6    .058   -.479   -.069    .140
  7   5.078 -45.884  -7.066    .106
     6
  1  -6.987  -5.580   1.772    .140
  2  -1.106   -.875    .291    .140
  3    .449    .376   -.117    .140
  4    .265    .227   -.064    .140
  5  34.097  28.286  -8.967   -.106
  6 -30.375 -25.343   8.143    .106
     4
  1   -.365  -1.038   4.442    .140
  2    .571   1.517   -.870    .140
  3   -.040   -.157    .650    .000
  4    .128    .311   -.174    .140
     5
  1  -2.333  -2.199   -.864    .140
  2   2.355   2.182    .903    .140
  3   -.259   -.241   -.093    .140
  4 -32.919 -30.564 -12.129    .106
  5  32.541  30.206  12.221   -.106
     6
  1  -4.151  -1.373   2.669    .140
  2   2.329    .779  -1.508    .140
  3   -.735   1.332    .534    .140
  4    .333    .110   -.213    .140
  5  36.340  12.566 -23.395   -.106
  6 -35.714 -12.344  23.329    .106
     4
  1    .450  -2.943   1.989    .140
  2   -.360   2.341  -1.523    .140
  3  -5.663  38.647 -25.091    .106
  4   5.621 -38.401  25.046   -.106
     5
  1   -.930   9.619  11.916    .140
  2    .505  -3.244  -4.966    .140
  3    .251   -.109   1.703    .140
  4    .046   -.279   -.435    .140
  5   -.044    .231    .387    .140
     5
  1  -2.006   6.152   4.855    .140
  2    .628  -2.165  -1.581    .140
  3    .113   -.373   -.294    .140
  4  10.923 -35.625 -28.017    .106
  5  -9.931  32.403  25.106   -.106
     6
  1    .131   -.764  -1.232    .140
  2  -3.499  -1.141    .222    .140
  3   2.828    .827   -.130    .140
  4    .513    .161   -.033    .140
  5 -44.438 -13.796   2.505   -.106
  6  43.227  13.418  -2.291    .106
     4
  1  -1.027   1.436  -5.538    .140
  2    .593   -.843   3.237    .140
  3    .092   -.121    .477    .140
  4   -.068    .087   -.336    .140
     7
  1   -.634  -4.035  -3.027    .140
  2    .557   3.462   2.583    .140
  3    .107    .608    .406    .140
  4    .078   -.381    .166    .140
  5   -.043   -.271   -.205    .140
  6  -5.677 -36.615 -27.181   -.106
  7   5.414  35.038  26.320    .106
     6
  1  -5.485   1.774  -3.469    .140
  2   3.193  -1.032   1.887    .140
  3    .480    .091  -1.734    .140
  4   -.127    .087    .396    .140
  5  37.054 -12.451  22.695   -.106
  6 -36.973  12.434 -22.794    .106
     5
  1   3.155   2.272   2.187    .140
  2  -2.647  -1.898  -1.754    .140
  3   -.292    .008   -.962    .140
  4  33.635  23.926  22.981   -.106
  5 -32.383 -23.031 -21.263    .106
     2
  1   -.483   1.449   9.409    .140
  2    .018   -.568  -2.346    .000
     4
  1    .814    .057   1.568    .140
  2   -.821   -.044  -1.549    .140
  3   -.188   -.010   -.361    .140
  4    .148    .013    .287    .140
     6
  1  -1.675   1.453   3.400    .140
  2   1.016   -.899  -2.072    .140
  3   -.531    .469   1.097    .000
  4   -.740   -.890  -1.093    .140
  5    .112    .162   -.694    .140
  6    .199   -.174   -.402    .140
     3
  1   -.228   -.228   -.166    .140
  2    .222    .222    .150    .140
  3 -22.012 -21.898 -15.578   -.106
     7
  1  14.934 -10.284   1.194    .000
  2   2.545  -4.979   3.925    .140
  3  -1.711   1.976  -1.134    .140
  4   1.401  -1.001   -.178    .140
  5   -.264    .309   -.176    .140
  6 -27.167  31.556 -17.846   -.106
  7  10.193 -19.614  16.114    .106
     6
  1    .145  -3.302   1.697    .140
  2   -.065   2.116  -1.113    .140
  3    .278    .253   -.923    .140
  4   -.013    .343   -.178    .140
  5   1.516 -41.543  21.553   -.106
  6  -1.457  40.194 -21.062    .106
     3
  1  -1.089   -.378   -.020    .140
  2   -.006   -.103   -.448    .140
  3    .007    .094    .410    .140
     5
  1   3.142   4.736   -.401    .140
  2  -1.643  -2.466    .179    .140
  3    .256    .383   -.028    .140
  4 -24.788 -38.150   2.478    .106
  5  23.408  36.010  -2.753   -.106
     5
  1  -3.433   -.914    .357    .140
  2   2.177    .607   -.237    .140
  3    .435    .121   -.049    .140
  4 -44.137 -11.690   4.613    .106
  5  43.521  11.525  -5.106   -.106
     4
  1   3.924  -1.803   2.836    .140
  2  -2.211    .998  -1.512    .140
  3   -.291    .132   -.209    .140
  4  35.346 -15.859  26.396    .106
     5
  1  28.932   3.054 -15.634    .140
  2  -3.045   -.276   1.584    .140
  3    .137   -.026   -.694    .140
  4 -41.002  -3.990  21.735    .106
  5  19.860   1.777 -10.512   -.106
     4
  1    .215   -.312   1.269    .140
  2   -.278   -.006   1.051    .140
  3    .171    .062   -.396    .140
  4   -.166   -.061    .378    .140
     4
  1  -1.653    .626   2.083    .140
  2   1.569   -.591  -1.947    .140
  3 -34.012  12.598  42.566   -.106
  4  18.880  -7.023 -23.596    .106
     7
  1  -1.151   1.955  -3.296    .140
  2   1.058  -1.583   2.762    .140
  3  -2.121   -.207  -1.198    .000
  4    .206   -.304    .539    .000
  5   -.234   -.008    .702    .140
  6   -.193    .090   -.812    .140
  7   -.128    .230   -.391    .140
     7
  1   4.198  -2.344   2.001    .140
  2  -2.248   1.242  -1.110    .140
  3    .422    .014  -1.493    .140
  4    .933    .469   -.156    .140
  5   -.317    .178   -.172    .140
  6 -36.910  20.890 -18.211    .106
  7  36.121 -20.389  17.586   -.106
     4
  1    .226   -.047    .827    .140
  2    .001   -.520    .115    .140
  3   -.001    .505   -.094    .140
  4    .102  42.828  -8.730    .106
     8
  1    .452    .618   1.448    .140
  2   -.352   -.480  -1.157    .140
  3    .412    .224    .996    .000
  4    .399    .528   1.291    .140
  5   -.302   -.407  -1.000    .140
  6   -.111    .163   -.663    .140
  7    .139    .194    .453    .140
  8   -.103   -.143   -.349    .140
     6
  1    .462   -.632   1.442    .140
  2   -.384    .541  -1.215    .140
  3    .243   -.339    .790    .000
  4   -.565    .838  -1.917    .140
  5   -.181    .248   -.578    .000
  6    .160   -.233    .536    .140
     5
  1    .879   2.544   2.299    .140
  2   -.886  -2.464  -2.364    .140
  3    .132    .382    .402    .000
  4 -11.622 -33.490 -31.141    .106
  5  10.967  31.625  29.175   -.106
     7
